dt,Hours_in_interval,price_pln_per_mw_h,mw_procured,budget_pln_interval,p_accept_exante,val_perMW_h_exante,val_perMW_interval_exante,portfolio_pln_interval_exante_capped,p_accept_expost,val_perMW_h_expost,val_perMW_interval_expost,portfolio_pln_interval_expost_capped,cap_share_pln
2024-08-29 05:45:00+00:00,0.25,1047.91,800.0,209582.00000000003,0.9771324295386051,3292.683473439198,823.1708683597996,13098.875000000004,1.0,647.9100000000001,161.97750000000002,8098.875000000001,13098.875000000002
2024-08-29 06:00:00+00:00,0.25,752.4,800.0,150480.0,0.8137931374918873,979.8591390636252,244.9647847659063,9405.0,1.0,352.4,88.1,4405.0,9405.0
2024-08-29 06:15:00+00:00,0.25,761.96,800.0,152392.0,0.8344839079448525,1078.4540722834147,269.6135180708537,9524.5,1.0,361.96000000000004,90.49000000000001,4524.5,9524.5
2024-08-29 06:30:00+00:00,0.25,1138.12,800.0,227623.99999999997,0.9847428904981674,3889.277131071693,972.3192827679233,14226.499999999998,1.0,738.1199999999999,184.52999999999997,9226.499999999998,14226.499999999998
2024-08-29 06:45:00+00:00,0.25,1396.38,800.0,279276.0,0.9990545932900803,9685.554020238398,2421.3885050595995,17454.75,1.0,996.3800000000001,249.09500000000003,12454.750000000002,17454.75
2024-08-29 07:00:00+00:00,0.25,1119.66,800.0,223932.00000000003,0.9848180779782882,3896.8972588248716,974.2243147062179,13995.750000000004,1.0,719.6600000000001,179.91500000000002,8995.750000000002,13995.750000000002
2024-08-29 07:15:00+00:00,0.25,1047.91,800.0,209582.00000000003,0.9805768528231631,3526.8773807208677,881.7193451802169,13098.875000000002,1.0,647.9100000000001,161.97750000000002,8098.875000000001,13098.875000000002
2024-08-29 07:30:00+00:00,0.25,648.16,697.3,112990.49199999998,0.7133220296725349,648.5907942293167,162.14769855732916,8101.999999999999,1.0,248.15999999999997,62.03999999999999,3101.9999999999995,8101.999999999999
2024-08-29 07:45:00+00:00,0.25,490.12,497.9,61007.687,0.46134577333860716,252.39889052806464,63.09972263201616,3154.986131600808,1.0,90.12,22.53,1126.5,6126.500000000001
2024-08-29 08:00:00+00:00,0.25,357.92,478.9,42851.972,0.26979096911483536,104.92963798913046,26.232409497282614,1311.6204748641308,0.0,0.0,0.0,0.0,4474.000000000001
2024-08-29 08:15:00+00:00,0.25,530.12,563.4,74667.402,0.5476474200966825,350.90211038531913,87.72552759632978,4386.276379816489,1.0,130.12,32.53,1626.5,6626.500000000001
2024-08-29 08:30:00+00:00,0.25,627.72,575.8,90360.294,0.7026308844473987,622.6602338818116,155.6650584704529,7783.252923522645,1.0,227.72000000000003,56.93000000000001,2846.5000000000005,7846.5
2024-08-29 08:45:00+00:00,0.25,563.32,593.1,83526.27300000002,0.5996418546450769,425.06977231023114,106.26744307755779,5313.372153877889,1.0,163.32000000000005,40.83000000000001,2041.5000000000007,7041.500000000001
2024-08-29 09:00:00+00:00,0.25,457.05,513.1,58628.08875,0.4282761324682519,220.95478369867618,55.238695924669045,2761.9347962334523,1.0,57.05000000000001,14.262500000000003,713.1250000000001,5713.125
2024-08-29 09:15:00+00:00,0.25,581.03,723.8,105137.37849999999,0.6375472531930034,488.53631861585217,122.13407965396304,6106.703982698152,1.0,181.02999999999997,45.25749999999999,2262.8749999999995,7262.875
2024-08-29 09:30:00+00:00,0.25,601.31,603.8,90767.74449999999,0.6736703156899004,558.4022817423888,139.6005704355972,6980.02852177986,1.0,201.30999999999995,50.327499999999986,2516.374999999999,7516.375
2024-08-29 09:45:00+00:00,0.25,586.06,526.4,77125.49599999998,0.6470699156564157,505.97738387814627,126.49434596953657,6324.717298476829,1.0,186.05999999999995,46.514999999999986,2325.749999999999,7325.749999999999
2024-08-29 10:00:00+00:00,0.25,566.06,653.4,92465.90099999998,0.6153251106531297,450.24466129042094,112.56116532260523,5628.0582661302615,1.0,166.05999999999995,41.514999999999986,2075.749999999999,7075.749999999999
2024-08-29 10:15:00+00:00,0.25,528.65,486.2,64257.407499999994,0.5805378367012033,396.2605807141234,99.06514517853086,4953.257258926543,1.0,128.64999999999998,32.162499999999994,1608.1249999999998,6608.125
2024-08-29 10:30:00+00:00,0.25,480.12,490.0,58814.7,0.5221892560923621,319.03025345958963,79.75756336489741,3987.8781682448703,1.0,80.12,20.03,1001.5,6001.5
2024-08-29 10:45:00+00:00,0.25,451.49,469.4,52982.3515,0.47659152872240207,267.9569390195154,66.98923475487885,3349.4617377439426,1.0,51.49000000000001,12.872500000000002,643.6250000000001,5643.625
2024-08-29 11:00:00+00:00,0.25,451.49,478.4,53998.204,0.47888576980010455,270.3601243073649,67.59003107684123,3379.501553842061,1.0,51.49000000000001,12.872500000000002,643.6250000000001,5643.625
2024-08-29 11:15:00+00:00,0.25,413.97,472.2,48869.158500000005,0.4169225643739448,210.8331950677933,52.708298766948324,2635.4149383474164,1.0,13.970000000000027,3.492500000000007,174.62500000000034,5174.625000000001
2024-08-29 11:30:00+00:00,0.25,440.55,438.0,48240.225,0.46191545073010054,252.9676558786575,63.241913969664374,3162.0956984832187,1.0,40.55000000000001,10.137500000000003,506.8750000000001,5506.874999999999
2024-08-29 11:45:00+00:00,0.25,440.55,457.2,50354.865,0.4611926669610985,252.24619241718872,63.06154810429718,3153.077405214859,1.0,40.55000000000001,10.137500000000003,506.8750000000001,5506.875
2024-08-29 12:00:00+00:00,0.25,114.22,200.0,5711.0,0.3208103966770396,136.90644464333894,34.226611160834736,1427.75,0.0,0.0,0.0,0.0,1427.75
2024-08-29 12:15:00+00:00,0.25,157.02,200.0,7851.000000000001,0.14298009617780938,42.84346488747334,10.710866221868335,535.5433110934167,0.0,0.0,0.0,0.0,1962.7500000000002
2024-08-29 12:30:00+00:00,0.25,440.55,474.7,52282.27125,0.45094812235703696,242.18377661327665,60.54594415331916,3027.297207665958,1.0,40.55000000000001,10.137500000000003,506.8750000000001,5506.875
2024-08-29 12:45:00+00:00,0.25,518.5,577.4,74845.47499999999,0.5824792586448813,399.10061306945585,99.77515326736396,4988.757663368198,1.0,118.5,29.625,1481.25,6481.25
2024-08-29 13:00:00+00:00,0.25,548.16,634.3,86924.472,0.6333338106132853,481.02407250516,120.25601812629,6012.8009063145,1.0,148.15999999999997,37.03999999999999,1851.9999999999995,6852.0
2024-08-29 13:15:00+00:00,0.25,559.05,620.0,86652.75,0.6008831952718077,427.01041979186067,106.75260494796517,5337.630247398259,1.0,159.04999999999995,39.76249999999999,1988.1249999999995,6988.125
2024-08-29 13:30:00+00:00,0.25,560.17,624.9,87512.55824999999,0.6025100129228709,429.566904931427,107.39172623285675,5369.586311642838,1.0,160.16999999999996,40.04249999999999,2002.1249999999995,7002.124999999999
2024-08-29 13:45:00+00:00,0.25,610.12,548.1,83601.693,0.6919401118301794,597.9743927764819,149.49359819412047,7474.679909706023,1.0,210.12,52.53,2626.5,7626.5
2024-08-29 14:00:00+00:00,0.25,650.12,697.2,113315.91600000001,0.7561590238769302,767.3162113831872,191.8290528457968,8126.499999999999,1.0,250.12,62.53,3126.5,8126.5
2024-08-29 14:15:00+00:00,0.25,615.1,687.9,105781.8225,0.6652386169271954,541.1581197598107,135.28952993995267,6764.476496997633,1.0,215.10000000000002,53.775000000000006,2688.7500000000005,7688.75
2024-08-29 14:30:00+00:00,0.25,560.64,641.9,89968.704,0.5747053809058498,387.84263268831654,96.96065817207914,4848.0329086039565,1.0,160.64,40.16,2007.9999999999998,7008.0
2024-08-29 14:45:00+00:00,0.25,627.8,623.5,97858.325,0.686914416415723,586.7722233202167,146.69305583005416,7334.652791502708,1.0,227.79999999999995,56.94999999999999,2847.4999999999995,7847.5
2024-08-29 15:00:00+00:00,0.25,711.91,709.6,126292.834,0.8014291727152257,927.5238836570412,231.8809709142603,8898.875,1.0,311.90999999999997,77.97749999999999,3898.8749999999995,8898.875
2024-08-29 15:15:00+00:00,0.25,812.25,800.0,162450.0,0.868131708635594,1278.623215622463,319.65580390561576,10153.125,1.0,412.25,103.0625,5153.125,10153.125
2024-08-29 15:30:00+00:00,0.25,832.25,800.0,166450.0,0.8811790131052908,1374.802496188825,343.70062404720625,10403.125,1.0,432.25,108.0625,5403.125,10403.125
2024-08-29 15:45:00+00:00,0.25,1017.15,800.0,203430.0,0.9695911051719751,2904.1468177865804,726.0367044466451,12714.375,1.0,617.15,154.2875,7714.375,12714.375
2024-08-29 16:00:00+00:00,0.25,1083.51,800.0,216702.0,0.9828602772120603,3712.1892276932185,928.0473069233046,13543.875,1.0,683.51,170.8775,8543.875,13543.875
2024-08-29 16:15:00+00:00,0.25,1477.81,800.0,295562.0,0.9994651404335936,11309.04421922496,2827.26105480624,18472.625,1.0,1077.81,269.4525,13472.625,18472.625
2024-08-29 16:30:00+00:00,0.25,1761.92,800.0,352384.0,0.9999924528276904,30092.118426048964,7523.029606512241,22024.0,1.0,1361.92,340.48,17024.0,22024.0
2024-08-29 16:45:00+00:00,0.25,1770.81,800.0,354162.0,0.9999935486246293,31059.154316234293,7764.788579058573,22135.125,1.0,1370.81,342.7025,17135.125,22135.125
2024-08-29 17:00:00+00:00,0.25,1864.87,800.0,372974.0,0.99999020321662,28534.63432311435,7133.658580778588,23310.875,1.0,1464.87,366.2175,18310.875,23310.875
2024-08-29 17:15:00+00:00,0.25,2433.75,800.0,486750.0,0.9999999999652354,222502.496646155,55625.62416153875,30421.875,1.0,2033.75,508.4375,25421.875,30421.875
2024-08-29 17:30:00+00:00,0.25,2429.95,800.0,485989.99999999994,0.9999999999634072,220953.9649913024,55238.4912478256,30374.374999999996,1.0,2029.9499999999998,507.48749999999995,25374.374999999996,30374.374999999996
2024-08-29 17:45:00+00:00,0.25,2431.66,800.0,486332.0,0.9999999999630594,220669.23757310634,55167.309393276584,30395.75,1.0,2031.6599999999999,507.91499999999996,25395.75,30395.75
2024-08-29 18:00:00+00:00,0.25,2434.56,800.0,486912.0,0.9999999999623392,220088.8536411642,55022.21341029105,30432.0,1.0,2034.56,508.64,25432.0,30432.0
2024-08-29 18:15:00+00:00,0.25,2328.0,800.0,465600.0,0.9999999994890626,152513.97445472606,38128.493613681516,29100.0,1.0,1928.0,482.0,24100.0,29100.0
2024-08-29 18:30:00+00:00,0.25,2327.74,800.0,465547.99999999994,0.99999999947468,151900.4547674064,37975.1136918516,29096.749999999996,1.0,1927.7399999999998,481.93499999999995,24096.749999999996,29096.749999999996
2024-08-29 18:45:00+00:00,0.25,2324.02,800.0,464804.0,0.9999999994493545,150864.54847249092,37716.13711812273,29050.25,1.0,1924.02,481.005,24050.25,29050.25
2024-08-29 19:00:00+00:00,0.25,2007.69,800.0,401538.0,0.9999996373870496,53440.49483930059,13360.123709825148,25096.125000000004,1.0,1607.69,401.9225,20096.125,25096.125
2024-08-29 19:15:00+00:00,0.25,1110.0,800.0,222000.0,0.9841353152835886,3829.334937296462,957.3337343241155,13875.000000000002,1.0,710.0,177.5,8875.0,13875.0
2024-08-29 19:30:00+00:00,0.25,1047.91,800.0,209582.00000000003,0.9702300000497799,2932.2203912584373,733.0550978146093,13098.875000000002,1.0,647.9100000000001,161.97750000000002,8098.875000000001,13098.875000000002
2024-08-29 19:45:00+00:00,0.25,999.85,800.0,199970.0,0.9485340462121852,2251.6595945273434,562.9148986318359,12498.125,1.0,599.85,149.9625,7498.125,12498.125
2024-08-29 20:00:00+00:00,0.25,794.1,751.6,149211.39,0.7612965502381248,783.4328464443249,195.85821161108123,9792.910580554062,1.0,394.1,98.525,4926.25,9926.250000000002
2024-08-29 20:15:00+00:00,0.25,602.14,660.1,99368.1535,0.6116322145333363,444.18584355302494,111.04646088825623,5552.323044412812,1.0,202.14,50.535,2526.75,7526.75
2024-08-29 20:30:00+00:00,0.25,604.02,510.8,77133.354,0.6273707988980657,470.5987716660593,117.64969291651482,5882.484645825742,1.0,204.01999999999998,51.004999999999995,2550.25,7550.250000000001
2024-08-29 20:45:00+00:00,0.25,555.13,586.9,81451.44924999999,0.5444510823233824,346.75443190953945,86.68860797738486,4334.430398869243,1.0,155.13,38.7825,1939.125,6939.125
2024-08-29 21:00:00+00:00,0.25,553.04,591.1,81725.486,0.4884371508519795,280.5457636226323,70.13644090565808,3506.8220452829037,1.0,153.03999999999996,38.25999999999999,1912.9999999999995,6913.0
2024-08-29 21:15:00+00:00,0.25,538.17,619.9,83402.89575,0.5415430773529777,343.01846431240267,85.75461607810067,4287.730803905033,1.0,138.16999999999996,34.54249999999999,1727.1249999999995,6727.124999999999
2024-08-29 21:30:00+00:00,0.25,529.03,619.5,81933.52124999999,0.5290877604023367,327.4100980986276,81.8525245246569,4092.626226232845,1.0,129.02999999999997,32.25749999999999,1612.8749999999995,6612.874999999999
2024-08-29 21:45:00+00:00,0.25,489.19,495.7,60622.87075,0.4528236823067884,244.00343125096722,61.000857812741806,3050.0428906370903,1.0,89.19,22.2975,1114.875,6114.875
2024-08-29 22:00:00+00:00,0.25,410.04,431.0,44181.810000000005,0.35248880415718575,159.13488873130532,39.78372218282633,1989.1861091413166,1.0,10.04000000000002,2.510000000000005,125.50000000000026,5125.5
2024-08-29 22:15:00+00:00,0.25,529.61,521.9,69100.86475,0.5173703703486234,313.28457747679226,78.32114436919807,3916.057218459903,1.0,129.61,32.4025,1620.1250000000002,6620.125
2024-08-29 22:30:00+00:00,0.25,535.6,507.1,67900.69,0.5259103035095383,323.5274284221702,80.88185710554255,4044.0928552771275,1.0,135.60000000000002,33.900000000000006,1695.0000000000002,6695.0
2024-08-29 22:45:00+00:00,0.25,521.54,573.8,74814.91299999999,0.47364493642847116,264.89459296574165,66.22364824143541,3311.1824120717706,1.0,121.53999999999996,30.38499999999999,1519.2499999999995,6519.25
2024-08-29 23:00:00+00:00,0.25,521.54,485.7,63327.99449999999,0.4584443434062021,249.5168999649671,62.37922499124178,3118.961249562089,1.0,121.53999999999996,30.38499999999999,1519.2499999999995,6519.249999999999
2024-08-29 23:15:00+00:00,0.25,458.19,468.7,53688.41325,0.407875613405868,202.9988624797077,50.749715619926924,2537.4857809963464,1.0,58.19,14.5475,727.375,5727.375
2024-08-29 23:30:00+00:00,0.25,458.19,440.3,50435.26425,0.4056336097025436,201.08820026199436,50.27205006549859,2513.6025032749294,1.0,58.19,14.5475,727.375,5727.375
2024-08-29 23:45:00+00:00,0.25,458.19,515.8,59083.60049999999,0.39732354535574177,194.11068749606096,48.52767187401524,2426.383593700762,1.0,58.19,14.5475,727.375,5727.375
2024-08-30 00:00:00+00:00,0.25,420.04,529.0,55550.29,0.35413043441241887,160.34039476467422,40.085098691168554,2004.2549345584277,1.0,20.04000000000002,5.010000000000005,250.50000000000026,5250.5
2024-08-30 00:15:00+00:00,0.25,417.35,387.4,40420.347499999996,0.35922638430756704,164.11746883491446,41.029367208728615,2051.468360436431,1.0,17.350000000000023,4.337500000000006,216.87500000000028,5216.875
2024-08-30 00:30:00+00:00,0.25,423.48,368.2,38981.334,0.36860917003220994,171.21247569588226,42.803118923970565,2140.1559461985285,1.0,23.480000000000018,5.8700000000000045,293.5000000000002,5293.5
2024-08-30 00:45:00+00:00,0.25,427.0,450.0,48037.5,0.373922179470499,175.31250201656533,43.82812550414133,2191.4062752070668,1.0,27.0,6.75,337.5,5337.5
2024-08-30 01:00:00+00:00,0.25,417.35,446.1,46544.958750000005,0.36041079357015593,165.00297432448758,41.250743581121895,2062.537179056095,1.0,17.350000000000023,4.337500000000006,216.87500000000028,5216.875
2024-08-30 01:15:00+00:00,0.25,420.04,458.0,48094.58,0.3570872012288939,162.52545768642,40.631364421605,2031.56822108025,1.0,20.04000000000002,5.010000000000005,250.50000000000026,5250.5
2024-08-30 01:30:00+00:00,0.25,420.04,428.2,44965.282,0.3590240016847823,163.96644995377932,40.99161248844483,2049.5806244222413,1.0,20.04000000000002,5.010000000000005,250.50000000000026,5250.5
2024-08-30 01:45:00+00:00,0.25,438.39,458.4,50239.494,0.3808666748814731,180.76353709117802,45.190884272794506,2259.544213639725,1.0,38.389999999999986,9.597499999999997,479.87499999999983,5479.875
2024-08-30 02:00:00+00:00,0.25,420.04,464.7,48798.147000000004,0.35788590012812693,163.1187621185275,40.77969052963188,2038.984526481594,1.0,20.04000000000002,5.010000000000005,250.50000000000026,5250.500000000001
2024-08-30 02:15:00+00:00,0.25,410.04,483.1,49522.581000000006,0.36319897853728333,167.09898854614408,41.77474713653602,2088.7373568268013,1.0,10.04000000000002,2.510000000000005,125.50000000000026,5125.5
2024-08-30 02:30:00+00:00,0.25,410.04,352.0,36083.520000000004,0.36217673747272916,166.32864508069278,41.582161270173195,2079.1080635086596,1.0,10.04000000000002,2.510000000000005,125.50000000000026,5125.500000000001
2024-08-30 02:45:00+00:00,0.25,427.0,438.8,46841.9,0.37296282459352514,174.56769603982252,43.64192400995563,2182.0962004977814,1.0,27.0,6.75,337.5,5337.5
2024-08-30 03:00:00+00:00,0.25,437.6,477.0,52183.8,0.39388653844737165,191.27213632993838,47.818034082484594,2390.9017041242296,1.0,37.60000000000002,9.400000000000006,470.0000000000003,5470.0
2024-08-30 03:15:00+00:00,0.25,485.11,470.1,57012.55275,0.6502078629973763,511.870213453956,127.967553363489,6063.875,1.0,85.11000000000001,21.277500000000003,1063.8750000000002,6063.875
2024-08-30 03:30:00+00:00,0.25,485.11,607.3,73651.82575,0.44761756004712894,238.9769787883865,59.744244697096626,2987.2122348548314,1.0,85.11000000000001,21.277500000000003,1063.8750000000002,6063.875000000001
2024-08-30 03:45:00+00:00,0.25,485.11,484.8,58795.332,0.47390196265020545,265.1606416145469,66.29016040363672,3314.508020181836,1.0,85.11000000000001,21.277500000000003,1063.8750000000002,6063.875
2024-08-30 04:00:00+00:00,0.25,525.6,558.6,73400.04000000001,0.5445335143582652,346.8608528550302,86.71521321375755,4335.760660687877,1.0,125.60000000000002,31.400000000000006,1570.0000000000002,6570.000000000001
2024-08-30 04:15:00+00:00,0.25,640.49,721.5,115528.38375000001,0.6486548108439184,508.94446800063474,127.23611700015869,6361.805850007934,1.0,240.49,60.1225,3006.125,8006.125
2024-08-30 04:30:00+00:00,0.25,641.83,644.4,103398.81300000001,0.6751628176382177,561.5191370701871,140.37978426754677,7018.989213377338,1.0,241.83000000000004,60.45750000000001,3022.8750000000005,8022.875000000001
2024-08-30 04:45:00+00:00,0.25,737.99,642.1,118465.84475,0.7981592483235687,914.393262666377,228.59831566659426,9224.875,1.0,337.99,84.4975,4224.875,9224.875
2024-08-30 05:00:00+00:00,0.25,801.54,800.0,160308.0,0.8615702971485104,1234.7480643301747,308.68701608254366,10019.25,1.0,401.53999999999996,100.38499999999999,5019.25,10019.25
2024-08-30 05:15:00+00:00,0.25,880.29,800.0,176058.0,0.9020744042409858,1560.8126760618686,390.20316901546715,11003.625,1.0,480.28999999999996,120.07249999999999,6003.625,11003.625
2024-08-30 05:30:00+00:00,0.25,768.96,792.9,152427.096,0.8057931849245754,945.4967526786007,236.37418816965018,9612.0,1.0,368.96000000000004,92.24000000000001,4612.0,9612.0
2024-08-30 05:45:00+00:00,0.25,746.12,728.8,135943.06399999998,0.7727690831386655,821.1511438110754,205.28778595276884,9326.5,1.0,346.12,86.53,4326.5,9326.5
2024-08-30 06:00:00+00:00,0.25,707.54,800.0,141508.0,0.7259558333378101,680.982339609134,170.2455849022835,8512.279245114174,1.0,307.53999999999996,76.88499999999999,3844.2499999999995,8844.25
2024-08-30 06:15:00+00:00,0.25,761.54,785.8,149604.533,0.8129065217483622,975.9564969965918,243.98912424914795,9519.25,1.0,361.53999999999996,90.38499999999999,4519.25,9519.25
2024-08-30 06:30:00+00:00,0.25,761.62,771.3,146859.37649999998,0.815338590087971,986.7201850053541,246.68004625133852,9520.25,1.0,361.62,90.405,4520.25,9520.25
2024-08-30 06:45:00+00:00,0.25,603.21,653.3,98519.27325,0.6078827975873861,438.1180964116623,109.52952410291557,5476.476205145778,1.0,203.21000000000004,50.80250000000001,2540.1250000000005,7540.125000000001
2024-08-30 07:00:00+00:00,0.25,420.04,482.8,50698.828,0.33159610594842726,144.2587316615687,36.064682915392176,1803.2341457696089,1.0,20.04000000000002,5.010000000000005,250.50000000000026,5250.5
2024-08-30 07:15:00+00:00,0.25,705.54,800.0,141108.0,0.7656631684315547,797.4990485469884,199.3747621367471,8819.25,1.0,305.53999999999996,76.38499999999999,3819.2499999999995,8819.25
2024-08-30 07:30:00+00:00,0.25,750.23,800.0,150046.0,0.8143986066695583,982.5382297855377,245.63455744638443,9377.875,1.0,350.23,87.5575,4377.875,9377.875
2024-08-30 07:45:00+00:00,0.25,487.34,580.4,70713.034,0.42795499770485945,220.66395505823795,55.165988764559486,2758.2994382279744,1.0,87.33999999999997,21.834999999999994,1091.7499999999998,6091.75
2024-08-30 08:00:00+00:00,0.25,297.34,301.2,22389.701999999997,0.18835792130818274,62.445890132847,15.61147253321175,780.5736266605875,0.0,0.0,0.0,0.0,3716.75
2024-08-30 08:15:00+00:00,0.25,513.49,491.7,63120.75825,0.5060651882020293,300.141917534398,75.0354793835995,3751.7739691799748,1.0,113.49000000000001,28.372500000000002,1418.625,6418.625
2024-08-30 08:30:00+00:00,0.25,571.1,613.2,87549.63,0.6016902508359911,428.2767993056191,107.06919982640477,5353.459991320238,1.0,171.10000000000002,42.775000000000006,2138.7500000000005,7138.75
2024-08-30 08:45:00+00:00,0.25,508.86,548.8,69815.59199999999,0.4999388625725404,293.2107889638475,73.30269724096188,3665.134862048094,1.0,108.86000000000001,27.215000000000003,1360.7500000000002,6360.75
2024-08-30 09:00:00+00:00,0.25,413.49,393.7,40697.75325,0.5978198986880858,422.23707788089325,105.55926947022331,5168.625000000001,1.0,13.490000000000009,3.3725000000000023,168.6250000000001,5168.625000000001
2024-08-30 09:15:00+00:00,0.25,465.46,488.0,56786.119999999995,0.44026626633757515,232.00801106981254,58.002002767453135,2900.1001383726566,1.0,65.45999999999998,16.364999999999995,818.2499999999998,5818.25
2024-08-30 09:30:00+00:00,0.25,441.11,489.5,53980.83625,0.4051130722367414,200.6463198357787,50.16157995894468,2508.078997947234,1.0,41.110000000000014,10.277500000000003,513.8750000000002,5513.875
2024-08-30 09:45:00+00:00,0.25,154.38,200.0,7719.0,0.09205457110066884,24.096466140352305,6.024116535088076,301.2058267544038,0.0,0.0,0.0,0.0,1929.75
2024-08-30 10:00:00+00:00,0.25,125.03,200.0,6251.5,0.07528438355732969,18.678626508384426,4.669656627096106,233.4828313548053,0.0,0.0,0.0,0.0,1562.875
2024-08-30 10:15:00+00:00,0.25,122.29,200.0,6114.5,0.08464446492728506,21.65531953201519,5.413829883003798,270.6914941501899,0.0,0.0,0.0,0.0,1528.625
2024-08-30 10:30:00+00:00,0.25,93.16,200.0,4658.0,0.06881252454620579,16.69145302255291,4.1728632556382275,208.64316278191137,0.0,0.0,0.0,0.0,1164.5
2024-08-30 10:45:00+00:00,0.25,94.33,200.0,4716.5,0.068522365303331,16.6037407127359,4.150935178183975,207.54675890919873,0.0,0.0,0.0,0.0,1179.125
2024-08-30 11:00:00+00:00,0.25,93.16,200.0,4658.0,0.06803154207049567,16.455641490940994,4.113910372735249,205.69551863676244,0.0,0.0,0.0,0.0,1164.5
2024-08-30 11:15:00+00:00,0.25,93.16,200.0,4658.0,0.07032342664350943,17.150108904774868,4.287527226193717,214.37636130968585,0.0,0.0,0.0,0.0,1164.5
2024-08-30 11:30:00+00:00,0.25,58.31,200.0,2915.5,0.0522382519704806,11.876694796868197,2.969173699217049,148.45868496085245,0.0,0.0,0.0,0.0,728.875
2024-08-30 11:45:00+00:00,0.25,94.33,200.0,4716.5,0.06961442616565128,16.934480013775826,4.233620003443956,211.68100017219783,0.0,0.0,0.0,0.0,1179.125
2024-08-30 12:00:00+00:00,0.25,97.31,200.0,4865.5,0.07122097271252403,17.42409639108394,4.356024097770985,217.80120488854925,0.0,0.0,0.0,0.0,1216.375
2024-08-30 12:15:00+00:00,0.25,71.31,200.0,3565.5,0.0519754068935403,11.803626341707211,2.950906585426803,147.54532927134014,0.0,0.0,0.0,0.0,891.375
2024-08-30 12:30:00+00:00,0.25,319.28,304.1,24273.262,0.24889810186051653,93.0794919015703,23.269872975392573,1163.4936487696286,0.0,0.0,0.0,0.0,3990.9999999999995
2024-08-30 12:45:00+00:00,0.25,470.01,480.0,56401.2,0.4548064762300409,245.93802878805667,61.48450719701417,3074.225359850708,1.0,70.00999999999999,17.502499999999998,875.1249999999999,5875.125
2024-08-30 13:00:00+00:00,0.25,526.88,585.6,77135.232,0.5475909869053308,350.82850215541043,87.70712553885261,4385.356276942631,1.0,126.88,31.72,1586.0,6586.0
2024-08-30 13:15:00+00:00,0.25,470.01,531.7,62476.07925,0.45433984481575396,245.48172700909862,61.370431752274655,3068.5215876137327,1.0,70.00999999999999,17.502499999999998,875.1249999999999,5875.124999999999
2024-08-30 13:30:00+00:00,0.25,465.46,544.3,63337.46949999999,0.4474783155449549,238.84358638161723,59.71089659540431,2985.5448297702155,1.0,65.45999999999998,16.364999999999995,818.2499999999998,5818.25
2024-08-30 13:45:00+00:00,0.25,578.52,728.9,105420.80699999999,0.6313978139706897,477.6131382567475,119.40328456418688,5970.1642282093435,1.0,178.51999999999998,44.629999999999995,2231.5,7231.5
2024-08-30 14:00:00+00:00,0.25,702.54,787.6,138330.126,0.7907662525079273,885.7107549905039,221.42768874762598,8781.749999999998,1.0,302.53999999999996,75.63499999999999,3781.7499999999995,8781.749999999998
2024-08-30 14:15:00+00:00,0.25,543.7,518.9,70531.4825,0.5401116756038806,341.19250189172084,85.29812547293021,4264.90627364651,1.0,143.70000000000005,35.92500000000001,1796.2500000000005,6796.25
2024-08-30 14:30:00+00:00,0.25,322.32,335.1,27002.358,0.22660139615819297,81.17473280955997,20.293683202389992,1014.6841601194997,0.0,0.0,0.0,0.0,4028.9999999999995
2024-08-30 14:45:00+00:00,0.25,534.06,587.4,78426.711,0.5229591996447798,319.9564290505649,79.98910726264123,3999.4553631320614,1.0,134.05999999999995,33.514999999999986,1675.7499999999993,6675.749999999999
2024-08-30 15:00:00+00:00,0.25,586.67,755.5,110807.29625,0.6177598233073884,454.28487273746543,113.57121818436636,5678.560909218318,1.0,186.66999999999996,46.66749999999999,2333.3749999999995,7333.375
2024-08-30 15:15:00+00:00,0.25,704.09,646.3,113763.34174999999,0.8028334656629907,933.2503736490794,233.31259341226985,8801.125,1.0,304.09000000000003,76.02250000000001,3801.1250000000005,8801.125
2024-08-30 15:30:00+00:00,0.25,455.0,543.9,61868.625,0.3710963445565798,173.12430044650262,43.281075111625654,2164.0537555812825,1.0,55.0,13.75,687.5,5687.5
2024-08-30 15:45:00+00:00,0.25,712.62,774.1,137909.7855,0.7461351873215416,737.1402188040329,184.28505470100822,8907.75,1.0,312.62,78.155,3907.75,8907.75
2024-08-30 16:00:00+00:00,0.25,896.23,800.0,179246.0,0.9144674945792615,1696.7959495667963,424.19898739169906,11202.875,1.0,496.23,124.0575,6202.875,11202.875
2024-08-30 16:15:00+00:00,0.25,499.86,528.0,65981.52,0.3745512644225104,175.80197686993685,43.95049421748421,2197.5247108742105,1.0,99.86000000000001,24.965000000000003,1248.2500000000002,6248.25
2024-08-30 16:30:00+00:00,0.25,457.0,446.6,51024.05,0.3055907293672687,126.89448370811424,31.72362092702856,1586.181046351428,1.0,57.0,14.25,712.5,5712.5
2024-08-30 16:45:00+00:00,0.25,1006.06,800.0,201212.0,0.9423420284847807,2121.3478106238217,530.3369526559554,12575.75,1.0,606.06,151.515,7575.749999999999,12575.75
2024-08-30 17:00:00+00:00,0.25,1006.09,800.0,201218.0,0.9438294980344349,2151.0043967025576,537.7510991756394,12576.125,1.0,606.09,151.5225,7576.125,12576.125
2024-08-30 17:15:00+00:00,0.25,1580.49,800.0,316098.0,0.9995188217965478,11629.54692200059,2907.3867305001477,19756.125,1.0,1180.49,295.1225,14756.125,19756.125
