dt,price_pln_per_mw_h,mw_procured,mw_available,cap_revenue_band_1,capacity_revenue_baseline,budget_envelope,capacity_revenue_capped,bound_flag,total_revenue
2024-06-30 22:00:00+00:00,178.85,400.0,50.0,1106.1623899157923,1106.1623899157923,2235.625,1106.1623899157923,0,1106.1623899157923
2024-06-30 22:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-06-30 22:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-06-30 22:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-06-30 23:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-06-30 23:15:00+00:00,133.18,400.0,50.0,1106.1623899157923,1106.1623899157923,1664.75,1106.1623899157923,0,1106.1623899157923
2024-06-30 23:30:00+00:00,133.18,400.0,50.0,1106.1623899157923,1106.1623899157923,1664.75,1106.1623899157923,0,1106.1623899157923
2024-06-30 23:45:00+00:00,133.18,400.0,50.0,1106.1623899157923,1106.1623899157923,1664.75,1106.1623899157923,0,1106.1623899157923
2024-07-01 00:00:00+00:00,133.18,400.0,50.0,1106.1623899157923,1106.1623899157923,1664.75,1106.1623899157923,0,1106.1623899157923
2024-07-01 00:15:00+00:00,135.18,400.0,50.0,1106.1623899157923,1106.1623899157923,1689.75,1106.1623899157923,0,1106.1623899157923
2024-07-01 00:30:00+00:00,135.18,400.0,50.0,1106.1623899157923,1106.1623899157923,1689.75,1106.1623899157923,0,1106.1623899157923
2024-07-01 00:45:00+00:00,135.18,400.0,50.0,1106.1623899157923,1106.1623899157923,1689.75,1106.1623899157923,0,1106.1623899157923
2024-07-01 01:00:00+00:00,135.18,400.0,50.0,1106.1623899157923,1106.1623899157923,1689.75,1106.1623899157923,0,1106.1623899157923
2024-07-01 01:15:00+00:00,131.98,400.0,50.0,1106.1623899157923,1106.1623899157923,1649.7499999999998,1106.1623899157923,0,1106.1623899157923
2024-07-01 01:30:00+00:00,131.98,400.0,50.0,1106.1623899157923,1106.1623899157923,1649.7499999999998,1106.1623899157923,0,1106.1623899157923
2024-07-01 01:45:00+00:00,131.98,400.0,50.0,1106.1623899157923,1106.1623899157923,1649.7499999999998,1106.1623899157923,0,1106.1623899157923
2024-07-01 02:00:00+00:00,131.98,400.0,50.0,1106.1623899157923,1106.1623899157923,1649.7499999999998,1106.1623899157923,0,1106.1623899157923
2024-07-01 02:15:00+00:00,147.78,400.0,50.0,1106.1623899157923,1106.1623899157923,1847.25,1106.1623899157923,0,1106.1623899157923
2024-07-01 02:30:00+00:00,147.78,400.0,50.0,1106.1623899157923,1106.1623899157923,1847.25,1106.1623899157923,0,1106.1623899157923
2024-07-01 02:45:00+00:00,147.78,400.0,50.0,1106.1623899157923,1106.1623899157923,1847.25,1106.1623899157923,0,1106.1623899157923
2024-07-01 03:00:00+00:00,147.78,400.0,50.0,1106.1623899157923,1106.1623899157923,1847.25,1106.1623899157923,0,1106.1623899157923
2024-07-01 03:15:00+00:00,129.67,400.0,50.0,1106.1623899157923,1106.1623899157923,1620.8749999999998,1106.1623899157923,0,1106.1623899157923
2024-07-01 03:30:00+00:00,129.67,400.0,50.0,1106.1623899157923,1106.1623899157923,1620.8749999999998,1106.1623899157923,0,1106.1623899157923
2024-07-01 03:45:00+00:00,129.67,400.0,50.0,1106.1623899157923,1106.1623899157923,1620.8749999999998,1106.1623899157923,0,1106.1623899157923
2024-07-01 04:00:00+00:00,129.67,400.0,50.0,1106.1623899157923,1106.1623899157923,1620.8749999999998,1106.1623899157923,0,1106.1623899157923
2024-07-01 04:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 04:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 04:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 05:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 05:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 05:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 05:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 06:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 06:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 06:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 06:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 07:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 07:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 07:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 07:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 08:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 08:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 08:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 08:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 09:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 09:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 09:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 09:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 10:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 10:15:00+00:00,89.49,400.0,50.0,1106.1623899157923,1106.1623899157923,1118.625,1106.1623899157923,0,1106.1623899157923
2024-07-01 10:30:00+00:00,89.49,400.0,50.0,1106.1623899157923,1106.1623899157923,1118.625,1106.1623899157923,0,1106.1623899157923
2024-07-01 10:45:00+00:00,89.49,400.0,50.0,1106.1623899157923,1106.1623899157923,1118.625,1106.1623899157923,0,1106.1623899157923
2024-07-01 11:00:00+00:00,89.49,400.0,50.0,1106.1623899157923,1106.1623899157923,1118.625,1106.1623899157923,0,1106.1623899157923
2024-07-01 11:15:00+00:00,88.64,400.0,50.0,1106.1623899157923,1106.1623899157923,1108.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 11:30:00+00:00,88.64,400.0,50.0,1106.1623899157923,1106.1623899157923,1108.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 11:45:00+00:00,88.64,400.0,50.0,1106.1623899157923,1106.1623899157923,1108.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 12:00:00+00:00,88.64,400.0,50.0,1106.1623899157923,1106.1623899157923,1108.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 12:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 12:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 12:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 13:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 13:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 13:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 13:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 14:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 14:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 14:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 14:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 15:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 15:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 15:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 15:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 16:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 16:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 16:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 16:45:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 17:00:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 17:15:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 17:30:00+00:00,68.91,400.0,50.0,1106.1623899157923,1106.1623899157923,861.375,861.375,1,861.375
2024-07-01 17:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 18:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 18:15:00+00:00,35.65,400.0,50.0,1106.1623899157923,1106.1623899157923,445.625,445.625,1,445.625
2024-07-01 18:30:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 18:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 19:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 19:15:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 19:30:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 19:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 20:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 20:15:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 20:30:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 20:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 21:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-01 21:15:00+00:00,71.89,400.0,50.0,1106.1623899157923,1106.1623899157923,898.625,898.625,1,898.625
2024-07-01 21:30:00+00:00,71.89,400.0,50.0,1106.1623899157923,1106.1623899157923,898.625,898.625,1,898.625
2024-07-01 21:45:00+00:00,71.89,400.0,50.0,1106.1623899157923,1106.1623899157923,898.625,898.625,1,898.625
2024-07-01 22:00:00+00:00,71.89,400.0,50.0,1106.1623899157923,1106.1623899157923,898.625,898.625,1,898.625
2024-07-01 22:15:00+00:00,160.13,400.0,50.0,1106.1623899157923,1106.1623899157923,2001.625,1106.1623899157923,0,1106.1623899157923
2024-07-01 22:30:00+00:00,160.13,400.0,50.0,1106.1623899157923,1106.1623899157923,2001.625,1106.1623899157923,0,1106.1623899157923
2024-07-01 22:45:00+00:00,160.13,400.0,50.0,1106.1623899157923,1106.1623899157923,2001.625,1106.1623899157923,0,1106.1623899157923
2024-07-01 23:00:00+00:00,160.13,400.0,50.0,1106.1623899157923,1106.1623899157923,2001.625,1106.1623899157923,0,1106.1623899157923
2024-07-01 23:15:00+00:00,149.51,400.0,50.0,1106.1623899157923,1106.1623899157923,1868.875,1106.1623899157923,0,1106.1623899157923
2024-07-01 23:30:00+00:00,149.51,400.0,50.0,1106.1623899157923,1106.1623899157923,1868.875,1106.1623899157923,0,1106.1623899157923
2024-07-01 23:45:00+00:00,149.51,400.0,50.0,1106.1623899157923,1106.1623899157923,1868.875,1106.1623899157923,0,1106.1623899157923
2024-07-02 00:00:00+00:00,149.51,400.0,50.0,1106.1623899157923,1106.1623899157923,1868.875,1106.1623899157923,0,1106.1623899157923
2024-07-02 00:15:00+00:00,143.84,400.0,50.0,1106.1623899157923,1106.1623899157923,1798.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 00:30:00+00:00,143.84,400.0,50.0,1106.1623899157923,1106.1623899157923,1798.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 00:45:00+00:00,143.84,400.0,50.0,1106.1623899157923,1106.1623899157923,1798.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 01:00:00+00:00,143.84,400.0,50.0,1106.1623899157923,1106.1623899157923,1798.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 01:15:00+00:00,140.99,400.0,50.0,1106.1623899157923,1106.1623899157923,1762.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 01:30:00+00:00,140.99,400.0,50.0,1106.1623899157923,1106.1623899157923,1762.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 01:45:00+00:00,140.99,400.0,50.0,1106.1623899157923,1106.1623899157923,1762.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 02:00:00+00:00,140.99,400.0,50.0,1106.1623899157923,1106.1623899157923,1762.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 02:15:00+00:00,134.33,400.0,50.0,1106.1623899157923,1106.1623899157923,1679.1250000000002,1106.1623899157923,0,1106.1623899157923
2024-07-02 02:30:00+00:00,134.33,400.0,50.0,1106.1623899157923,1106.1623899157923,1679.1250000000002,1106.1623899157923,0,1106.1623899157923
2024-07-02 02:45:00+00:00,134.33,400.0,50.0,1106.1623899157923,1106.1623899157923,1679.1250000000002,1106.1623899157923,0,1106.1623899157923
2024-07-02 03:00:00+00:00,134.33,400.0,50.0,1106.1623899157923,1106.1623899157923,1679.1250000000002,1106.1623899157923,0,1106.1623899157923
2024-07-02 03:15:00+00:00,136.33,400.0,50.0,1106.1623899157923,1106.1623899157923,1704.1250000000002,1106.1623899157923,0,1106.1623899157923
2024-07-02 03:30:00+00:00,136.33,400.0,50.0,1106.1623899157923,1106.1623899157923,1704.1250000000002,1106.1623899157923,0,1106.1623899157923
2024-07-02 03:45:00+00:00,136.33,400.0,50.0,1106.1623899157923,1106.1623899157923,1704.1250000000002,1106.1623899157923,0,1106.1623899157923
2024-07-02 04:00:00+00:00,136.33,400.0,50.0,1106.1623899157923,1106.1623899157923,1704.1250000000002,1106.1623899157923,0,1106.1623899157923
2024-07-02 04:15:00+00:00,157.84,400.0,50.0,1106.1623899157923,1106.1623899157923,1973.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 04:30:00+00:00,157.84,400.0,50.0,1106.1623899157923,1106.1623899157923,1973.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 04:45:00+00:00,157.84,400.0,50.0,1106.1623899157923,1106.1623899157923,1973.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 05:00:00+00:00,157.84,400.0,50.0,1106.1623899157923,1106.1623899157923,1973.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 05:15:00+00:00,176.05,400.0,50.0,1106.1623899157923,1106.1623899157923,2200.625,1106.1623899157923,0,1106.1623899157923
2024-07-02 05:30:00+00:00,176.05,400.0,50.0,1106.1623899157923,1106.1623899157923,2200.625,1106.1623899157923,0,1106.1623899157923
2024-07-02 05:45:00+00:00,176.05,400.0,50.0,1106.1623899157923,1106.1623899157923,2200.625,1106.1623899157923,0,1106.1623899157923
2024-07-02 06:00:00+00:00,176.05,400.0,50.0,1106.1623899157923,1106.1623899157923,2200.625,1106.1623899157923,0,1106.1623899157923
2024-07-02 06:15:00+00:00,175.05,400.0,50.0,1106.1623899157923,1106.1623899157923,2188.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 06:30:00+00:00,175.05,400.0,50.0,1106.1623899157923,1106.1623899157923,2188.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 06:45:00+00:00,175.05,400.0,50.0,1106.1623899157923,1106.1623899157923,2188.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 07:00:00+00:00,175.05,400.0,50.0,1106.1623899157923,1106.1623899157923,2188.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 07:15:00+00:00,162.67,400.0,50.0,1106.1623899157923,1106.1623899157923,2033.3749999999998,1106.1623899157923,0,1106.1623899157923
2024-07-02 07:30:00+00:00,162.67,400.0,50.0,1106.1623899157923,1106.1623899157923,2033.3749999999998,1106.1623899157923,0,1106.1623899157923
2024-07-02 07:45:00+00:00,162.67,400.0,50.0,1106.1623899157923,1106.1623899157923,2033.3749999999998,1106.1623899157923,0,1106.1623899157923
2024-07-02 08:00:00+00:00,162.67,400.0,50.0,1106.1623899157923,1106.1623899157923,2033.3749999999998,1106.1623899157923,0,1106.1623899157923
2024-07-02 08:15:00+00:00,189.77,400.0,50.0,1106.1623899157923,1106.1623899157923,2372.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 08:30:00+00:00,189.77,400.0,50.0,1106.1623899157923,1106.1623899157923,2372.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 08:45:00+00:00,162.59,400.0,50.0,1106.1623899157923,1106.1623899157923,2032.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 09:00:00+00:00,189.77,400.0,50.0,1106.1623899157923,1106.1623899157923,2372.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 09:15:00+00:00,199.77,400.0,50.0,1106.1623899157923,1106.1623899157923,2497.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 09:30:00+00:00,199.77,400.0,50.0,1106.1623899157923,1106.1623899157923,2497.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 09:45:00+00:00,199.77,400.0,50.0,1106.1623899157923,1106.1623899157923,2497.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 10:00:00+00:00,199.77,400.0,50.0,1106.1623899157923,1106.1623899157923,2497.125,1106.1623899157923,0,1106.1623899157923
2024-07-02 10:15:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 10:30:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 10:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 11:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 11:15:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 11:30:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 11:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 12:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 12:15:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 12:30:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 12:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 13:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 13:15:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 13:30:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 13:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 14:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 14:15:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 14:30:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 14:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 15:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 15:15:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 15:30:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 15:45:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 16:00:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 16:15:00+00:00,1000.0,400.0,50.0,1106.1623899157923,1106.1623899157923,12500.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 16:30:00+00:00,161.4,400.0,50.0,1106.1623899157923,1106.1623899157923,2017.5,1106.1623899157923,0,1106.1623899157923
2024-07-02 16:45:00+00:00,161.4,400.0,50.0,1106.1623899157923,1106.1623899157923,2017.5,1106.1623899157923,0,1106.1623899157923
2024-07-02 17:00:00+00:00,161.4,400.0,50.0,1106.1623899157923,1106.1623899157923,2017.5,1106.1623899157923,0,1106.1623899157923
2024-07-02 17:15:00+00:00,217.16,400.0,50.0,1106.1623899157923,1106.1623899157923,2714.5,1106.1623899157923,0,1106.1623899157923
2024-07-02 17:30:00+00:00,68.89,400.0,50.0,1106.1623899157923,1106.1623899157923,861.125,861.125,1,861.125
2024-07-02 17:45:00+00:00,68.89,400.0,50.0,1106.1623899157923,1106.1623899157923,861.125,861.125,1,861.125
2024-07-02 18:00:00+00:00,68.89,400.0,50.0,1106.1623899157923,1106.1623899157923,861.125,861.125,1,861.125
2024-07-02 18:15:00+00:00,68.89,400.0,50.0,1106.1623899157923,1106.1623899157923,861.125,861.125,1,861.125
2024-07-02 18:30:00+00:00,14.57,400.0,50.0,1106.1623899157923,1106.1623899157923,182.125,182.125,1,182.125
2024-07-02 18:45:00+00:00,285.92,400.0,50.0,1106.1623899157923,1106.1623899157923,3574.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 19:00:00+00:00,285.92,400.0,50.0,1106.1623899157923,1106.1623899157923,3574.0,1106.1623899157923,0,1106.1623899157923
2024-07-02 19:15:00+00:00,264.54,400.0,50.0,1106.1623899157923,1106.1623899157923,3306.7500000000005,1106.1623899157923,0,1106.1623899157923
2024-07-02 19:30:00+00:00,264.54,400.0,50.0,1106.1623899157923,1106.1623899157923,3306.7500000000005,1106.1623899157923,0,1106.1623899157923
2024-07-02 19:45:00+00:00,264.54,400.0,50.0,1106.1623899157923,1106.1623899157923,3306.7500000000005,1106.1623899157923,0,1106.1623899157923
2024-07-02 20:00:00+00:00,264.54,400.0,50.0,1106.1623899157923,1106.1623899157923,3306.7500000000005,1106.1623899157923,0,1106.1623899157923
2024-07-02 20:15:00+00:00,192.35,400.0,50.0,1106.1623899157923,1106.1623899157923,2404.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 20:30:00+00:00,192.35,400.0,50.0,1106.1623899157923,1106.1623899157923,2404.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 20:45:00+00:00,192.35,400.0,50.0,1106.1623899157923,1106.1623899157923,2404.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 21:00:00+00:00,192.35,400.0,50.0,1106.1623899157923,1106.1623899157923,2404.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 21:15:00+00:00,156.51,400.0,50.0,1106.1623899157923,1106.1623899157923,1956.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 21:30:00+00:00,156.51,400.0,50.0,1106.1623899157923,1106.1623899157923,1956.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 21:45:00+00:00,156.51,400.0,50.0,1106.1623899157923,1106.1623899157923,1956.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 22:00:00+00:00,156.51,400.0,50.0,1106.1623899157923,1106.1623899157923,1956.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 22:15:00+00:00,41.62,400.0,50.0,1106.1623899157923,1106.1623899157923,520.25,520.25,1,520.25
2024-07-02 22:30:00+00:00,59.4,400.0,50.0,1106.1623899157923,1106.1623899157923,742.5,742.5,1,742.5
2024-07-02 22:45:00+00:00,59.4,400.0,50.0,1106.1623899157923,1106.1623899157923,742.5,742.5,1,742.5
2024-07-02 23:00:00+00:00,59.4,400.0,50.0,1106.1623899157923,1106.1623899157923,742.5,742.5,1,742.5
2024-07-02 23:15:00+00:00,165.4,400.0,50.0,1106.1623899157923,1106.1623899157923,2067.5,1106.1623899157923,0,1106.1623899157923
2024-07-02 23:30:00+00:00,114.75,400.0,50.0,1106.1623899157923,1106.1623899157923,1434.375,1106.1623899157923,0,1106.1623899157923
2024-07-02 23:45:00+00:00,114.75,400.0,50.0,1106.1623899157923,1106.1623899157923,1434.375,1106.1623899157923,0,1106.1623899157923
2024-07-03 00:00:00+00:00,114.75,400.0,50.0,1106.1623899157923,1106.1623899157923,1434.375,1106.1623899157923,0,1106.1623899157923
