dt,mw_procured,Hours_in_interval,mw_available,cap_revenue_band_1,capacity_revenue_baseline,price_pln_per_mw_h,budget_envelope,capacity_revenue_capped,bound_flag,total_revenue
2024-07-01 13:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 13:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 13:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 13:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 14:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 14:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 14:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 14:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 15:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 15:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 15:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 15:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 16:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 16:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 16:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 16:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 17:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 17:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 17:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.91,861.375,861.375,1,861.375
2024-07-01 17:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 18:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 18:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,35.65,445.625,445.625,1,445.625
2024-07-01 18:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 18:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 19:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 19:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 19:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 19:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 20:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 20:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 20:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 20:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 21:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-01 21:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,71.89,898.625,898.625,1,898.625
2024-07-01 21:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,71.89,898.625,898.625,1,898.625
2024-07-01 21:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,71.89,898.625,898.625,1,898.625
2024-07-01 22:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,71.89,898.625,898.625,1,898.625
2024-07-01 22:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,160.13,2001.625,1133.6085891032428,0,1133.6085891032428
2024-07-01 22:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,160.13,2001.625,1133.6085891032428,0,1133.6085891032428
2024-07-01 22:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,160.13,2001.625,1133.6085891032428,0,1133.6085891032428
2024-07-01 23:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,160.13,2001.625,1133.6085891032428,0,1133.6085891032428
2024-07-01 23:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,149.51,1868.875,1133.6085891032428,0,1133.6085891032428
2024-07-01 23:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,149.51,1868.875,1133.6085891032428,0,1133.6085891032428
2024-07-01 23:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,149.51,1868.875,1133.6085891032428,0,1133.6085891032428
2024-07-02 00:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,149.51,1868.875,1133.6085891032428,0,1133.6085891032428
2024-07-02 00:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,143.84,1798.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 00:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,143.84,1798.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 00:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,143.84,1798.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 01:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,143.84,1798.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 01:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,140.99,1762.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 01:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,140.99,1762.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 01:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,140.99,1762.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 02:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,140.99,1762.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 02:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,134.33,1679.1250000000002,1133.6085891032428,0,1133.6085891032428
2024-07-02 02:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,134.33,1679.1250000000002,1133.6085891032428,0,1133.6085891032428
2024-07-02 02:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,134.33,1679.1250000000002,1133.6085891032428,0,1133.6085891032428
2024-07-02 03:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,134.33,1679.1250000000002,1133.6085891032428,0,1133.6085891032428
2024-07-02 03:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,136.33,1704.1250000000002,1133.6085891032428,0,1133.6085891032428
2024-07-02 03:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,136.33,1704.1250000000002,1133.6085891032428,0,1133.6085891032428
2024-07-02 03:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,136.33,1704.1250000000002,1133.6085891032428,0,1133.6085891032428
2024-07-02 04:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,136.33,1704.1250000000002,1133.6085891032428,0,1133.6085891032428
2024-07-02 04:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,157.84,1973.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 04:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,157.84,1973.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 04:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,157.84,1973.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 05:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,157.84,1973.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 05:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,176.05,2200.625,1133.6085891032428,0,1133.6085891032428
2024-07-02 05:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,176.05,2200.625,1133.6085891032428,0,1133.6085891032428
2024-07-02 05:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,176.05,2200.625,1133.6085891032428,0,1133.6085891032428
2024-07-02 06:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,176.05,2200.625,1133.6085891032428,0,1133.6085891032428
2024-07-02 06:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,175.05,2188.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 06:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,175.05,2188.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 06:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,175.05,2188.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 07:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,175.05,2188.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 07:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,162.67,2033.3749999999998,1133.6085891032428,0,1133.6085891032428
2024-07-02 07:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,162.67,2033.3749999999998,1133.6085891032428,0,1133.6085891032428
2024-07-02 07:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,162.67,2033.3749999999998,1133.6085891032428,0,1133.6085891032428
2024-07-02 08:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,162.67,2033.3749999999998,1133.6085891032428,0,1133.6085891032428
2024-07-02 08:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,189.77,2372.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 08:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,189.77,2372.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 08:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,162.59,2032.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 09:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,189.77,2372.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 09:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,199.77,2497.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 09:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,199.77,2497.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 09:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,199.77,2497.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 10:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,199.77,2497.125,1133.6085891032428,0,1133.6085891032428
2024-07-02 10:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 10:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 10:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 11:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 11:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 11:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 11:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 12:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 12:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 12:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 12:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 13:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 13:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 13:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 13:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 14:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 14:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 14:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 14:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 15:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 15:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 15:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 15:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 16:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 16:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 16:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,161.4,2017.5,1133.6085891032428,0,1133.6085891032428
2024-07-02 16:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,161.4,2017.5,1133.6085891032428,0,1133.6085891032428
2024-07-02 17:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,161.4,2017.5,1133.6085891032428,0,1133.6085891032428
2024-07-02 17:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,217.16,2714.5,1133.6085891032428,0,1133.6085891032428
2024-07-02 17:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-02 17:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-02 18:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-02 18:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-02 18:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,14.57,182.125,182.125,1,182.125
2024-07-02 18:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,285.92,3574.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 19:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,285.92,3574.0,1133.6085891032428,0,1133.6085891032428
2024-07-02 19:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,264.54,3306.7500000000005,1133.6085891032428,0,1133.6085891032428
2024-07-02 19:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,264.54,3306.7500000000005,1133.6085891032428,0,1133.6085891032428
2024-07-02 19:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,264.54,3306.7500000000005,1133.6085891032428,0,1133.6085891032428
2024-07-02 20:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,264.54,3306.7500000000005,1133.6085891032428,0,1133.6085891032428
2024-07-02 20:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,192.35,2404.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 20:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,192.35,2404.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 20:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,192.35,2404.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 21:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,192.35,2404.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 21:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,156.51,1956.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 21:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,156.51,1956.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 21:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,156.51,1956.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 22:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,156.51,1956.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 22:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-02 22:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,59.4,742.5,742.5,1,742.5
2024-07-02 22:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,59.4,742.5,742.5,1,742.5
2024-07-02 23:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,59.4,742.5,742.5,1,742.5
2024-07-02 23:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,165.4,2067.5,1133.6085891032428,0,1133.6085891032428
2024-07-02 23:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,114.75,1434.375,1133.6085891032428,0,1133.6085891032428
2024-07-02 23:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,114.75,1434.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 00:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,114.75,1434.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 00:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,100.58,1257.25,1133.6085891032428,0,1133.6085891032428
2024-07-03 00:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,100.58,1257.25,1133.6085891032428,0,1133.6085891032428
2024-07-03 00:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,100.58,1257.25,1133.6085891032428,0,1133.6085891032428
2024-07-03 01:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.56,1269.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 01:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,106.16,1327.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 01:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 01:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 02:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,106.16,1327.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 02:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,122.75,1534.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 02:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,107.56,1344.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 02:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,122.75,1534.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 03:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,107.56,1344.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 03:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,108.75,1359.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 03:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,108.75,1359.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 03:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,108.75,1359.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 04:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,159.4,1992.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 04:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,118.93,1486.625,1133.6085891032428,0,1133.6085891032428
2024-07-03 04:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,98.93,1236.625,1133.6085891032428,0,1133.6085891032428
2024-07-03 04:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,98.93,1236.625,1133.6085891032428,0,1133.6085891032428
2024-07-03 05:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 05:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,125.62,1570.25,1133.6085891032428,0,1133.6085891032428
2024-07-03 05:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,85.3,1066.25,1066.25,1,1066.25
2024-07-03 05:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,85.3,1066.25,1066.25,1,1066.25
2024-07-03 06:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,85.3,1066.25,1066.25,1,1066.25
2024-07-03 06:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,79.4,992.5000000000001,992.5000000000001,1,992.5000000000001
2024-07-03 06:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,79.4,992.5000000000001,992.5000000000001,1,992.5000000000001
2024-07-03 06:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,79.4,992.5000000000001,992.5000000000001,1,992.5000000000001
2024-07-03 07:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 07:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,1000.0,12500.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 07:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,129.73,1621.6249999999998,1133.6085891032428,0,1133.6085891032428
2024-07-03 07:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,129.73,1621.6249999999998,1133.6085891032428,0,1133.6085891032428
2024-07-03 08:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,129.73,1621.6249999999998,1133.6085891032428,0,1133.6085891032428
2024-07-03 08:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,199.4,2492.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 08:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,199.4,2492.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 08:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,132.58,1657.2500000000002,1133.6085891032428,0,1133.6085891032428
2024-07-03 09:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,199.4,2492.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 09:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,204.4,2555.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 09:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,204.4,2555.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 09:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,204.4,2555.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 10:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,204.4,2555.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 10:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,218.85,2735.625,1133.6085891032428,0,1133.6085891032428
2024-07-03 10:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,218.85,2735.625,1133.6085891032428,0,1133.6085891032428
2024-07-03 10:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,218.85,2735.625,1133.6085891032428,0,1133.6085891032428
2024-07-03 11:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,218.85,2735.625,1133.6085891032428,0,1133.6085891032428
2024-07-03 11:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,211.69,2646.125,1133.6085891032428,0,1133.6085891032428
