dt,price_pln_per_mw_h
2024-07-07 18:15:00+00:00,15.46
2024-07-07 18:30:00+00:00,73.38
2024-07-07 18:45:00+00:00,73.38
2024-07-07 19:00:00+00:00,73.38
2024-07-07 19:15:00+00:00,71.76
2024-07-07 19:30:00+00:00,71.76
2024-07-07 19:45:00+00:00,71.76
2024-07-07 20:00:00+00:00,71.76
2024-07-07 20:15:00+00:00,66.75
2024-07-07 20:30:00+00:00,66.75
2024-07-07 20:45:00+00:00,86.75
2024-07-07 21:00:00+00:00,66.75
2024-07-07 21:15:00+00:00,53.11
2024-07-07 21:30:00+00:00,53.11
2024-07-07 21:45:00+00:00,53.11
2024-07-07 22:00:00+00:00,53.11
2024-07-07 22:15:00+00:00,103.07
2024-07-07 22:30:00+00:00,103.07
2024-07-07 22:45:00+00:00,103.07
2024-07-07 23:00:00+00:00,103.07
2024-07-07 23:15:00+00:00,113.07
2024-07-07 23:30:00+00:00,113.07
2024-07-07 23:45:00+00:00,88.91
2024-07-08 00:00:00+00:00,113.07
2024-07-08 00:15:00+00:00,1000.0
2024-07-08 00:30:00+00:00,1000.0
2024-07-08 00:45:00+00:00,1000.0
2024-07-08 01:00:00+00:00,1000.0
2024-07-08 01:15:00+00:00,61.8
2024-07-08 01:30:00+00:00,61.8
2024-07-08 01:45:00+00:00,61.8
2024-07-08 02:00:00+00:00,61.8
2024-07-08 02:15:00+00:00,66.36
2024-07-08 02:30:00+00:00,66.36
2024-07-08 02:45:00+00:00,66.36
2024-07-08 03:00:00+00:00,66.36
2024-07-08 03:15:00+00:00,43.27
2024-07-08 03:30:00+00:00,30.72
2024-07-08 03:45:00+00:00,30.72
2024-07-08 04:00:00+00:00,43.27
2024-07-08 04:15:00+00:00,1000.0
2024-07-08 04:30:00+00:00,60.91
2024-07-08 04:45:00+00:00,60.91
2024-07-08 05:00:00+00:00,1000.0
2024-07-08 05:15:00+00:00,1000.0
2024-07-08 05:30:00+00:00,60.91
2024-07-08 05:45:00+00:00,60.91
2024-07-08 06:00:00+00:00,60.91
2024-07-08 06:15:00+00:00,49.54
2024-07-08 06:30:00+00:00,49.54
2024-07-08 06:45:00+00:00,49.54
2024-07-08 07:00:00+00:00,1000.0
2024-07-08 07:15:00+00:00,92.0
2024-07-08 07:30:00+00:00,92.0
2024-07-08 07:45:00+00:00,92.0
2024-07-08 08:00:00+00:00,92.0
2024-07-08 08:15:00+00:00,170.17
2024-07-08 08:30:00+00:00,170.17
2024-07-08 08:45:00+00:00,170.17
2024-07-08 09:00:00+00:00,170.17
2024-07-08 09:15:00+00:00,184.96
2024-07-08 09:30:00+00:00,184.96
2024-07-08 09:45:00+00:00,184.96
2024-07-08 10:00:00+00:00,184.96
2024-07-08 10:15:00+00:00,184.5
2024-07-08 10:30:00+00:00,184.5
2024-07-08 10:45:00+00:00,184.5
2024-07-08 11:00:00+00:00,184.5
2024-07-08 11:15:00+00:00,163.02
2024-07-08 11:30:00+00:00,163.02
2024-07-08 11:45:00+00:00,163.02
2024-07-08 12:00:00+00:00,163.02
2024-07-08 12:15:00+00:00,109.22
2024-07-08 12:30:00+00:00,109.22
2024-07-08 12:45:00+00:00,109.22
2024-07-08 13:00:00+00:00,109.22
2024-07-08 13:15:00+00:00,55.02
2024-07-08 13:30:00+00:00,55.02
2024-07-08 13:45:00+00:00,90.62
2024-07-08 14:00:00+00:00,90.62
2024-07-08 14:15:00+00:00,63.27
2024-07-08 14:30:00+00:00,63.27
2024-07-08 14:45:00+00:00,43.27
2024-07-08 15:00:00+00:00,43.27
2024-07-08 15:15:00+00:00,74.98
2024-07-08 15:30:00+00:00,74.98
2024-07-08 15:45:00+00:00,74.98
2024-07-08 16:00:00+00:00,74.98
2024-07-08 16:15:00+00:00,43.27
2024-07-08 16:30:00+00:00,43.27
2024-07-08 16:45:00+00:00,43.27
2024-07-08 17:00:00+00:00,43.27
2024-07-08 17:15:00+00:00,103.69
2024-07-08 17:30:00+00:00,11.77
2024-07-08 17:45:00+00:00,71.89
2024-07-08 18:00:00+00:00,103.69
2024-07-08 18:15:00+00:00,191.84
2024-07-08 18:30:00+00:00,191.84
2024-07-08 18:45:00+00:00,191.84
2024-07-08 19:00:00+00:00,37.49
2024-07-08 19:15:00+00:00,60.09
2024-07-08 19:30:00+00:00,37.49
2024-07-08 19:45:00+00:00,60.09
2024-07-08 20:00:00+00:00,80.09
2024-07-08 20:15:00+00:00,108.7
2024-07-08 20:30:00+00:00,88.7
2024-07-08 20:45:00+00:00,88.7
2024-07-08 21:00:00+00:00,88.7
2024-07-08 21:15:00+00:00,56.2
2024-07-08 21:30:00+00:00,56.2
2024-07-08 21:45:00+00:00,56.2
2024-07-08 22:00:00+00:00,56.2
2024-07-08 22:15:00+00:00,74.52
2024-07-08 22:30:00+00:00,74.52
2024-07-08 22:45:00+00:00,74.52
2024-07-08 23:00:00+00:00,74.52
2024-07-08 23:15:00+00:00,148.2
2024-07-08 23:30:00+00:00,148.2
2024-07-08 23:45:00+00:00,148.2
2024-07-09 00:00:00+00:00,148.2
2024-07-09 00:15:00+00:00,157.38
2024-07-09 00:30:00+00:00,157.38
2024-07-09 00:45:00+00:00,157.38
2024-07-09 01:00:00+00:00,157.38
2024-07-09 01:15:00+00:00,159.38
2024-07-09 01:30:00+00:00,113.59
2024-07-09 01:45:00+00:00,113.59
2024-07-09 02:00:00+00:00,113.59
2024-07-09 02:15:00+00:00,108.79
2024-07-09 02:30:00+00:00,108.79
2024-07-09 02:45:00+00:00,108.79
2024-07-09 03:00:00+00:00,108.79
2024-07-09 03:15:00+00:00,97.19
2024-07-09 03:30:00+00:00,97.19
2024-07-09 03:45:00+00:00,97.19
2024-07-09 04:00:00+00:00,97.19
2024-07-09 04:15:00+00:00,63.06
2024-07-09 04:30:00+00:00,63.06
2024-07-09 04:45:00+00:00,63.06
2024-07-09 05:00:00+00:00,1000.0
2024-07-09 05:15:00+00:00,1000.0
2024-07-09 05:30:00+00:00,98.77
2024-07-09 05:45:00+00:00,60.91
2024-07-09 06:00:00+00:00,98.77
2024-07-09 06:15:00+00:00,37.34
2024-07-09 06:30:00+00:00,37.34
2024-07-09 06:45:00+00:00,37.34
2024-07-09 07:00:00+00:00,37.34
2024-07-09 07:15:00+00:00,223.39
2024-07-09 07:30:00+00:00,223.39
2024-07-09 07:45:00+00:00,223.39
2024-07-09 08:00:00+00:00,223.39
2024-07-09 08:15:00+00:00,302.35
2024-07-09 08:30:00+00:00,302.35
2024-07-09 10:45:00+00:00,302.35
2024-07-09 11:00:00+00:00,302.35
2024-07-09 11:15:00+00:00,271.39
2024-07-09 11:30:00+00:00,271.39
2024-07-09 11:45:00+00:00,271.39
2024-07-09 12:00:00+00:00,271.39
2024-07-09 12:15:00+00:00,298.11
2024-07-09 12:30:00+00:00,275.39
2024-07-09 12:45:00+00:00,275.39
2024-07-09 13:00:00+00:00,275.39
2024-07-09 13:15:00+00:00,254.6
2024-07-09 13:30:00+00:00,254.6
2024-07-09 13:45:00+00:00,231.88
2024-07-09 14:00:00+00:00,254.6
2024-07-09 14:15:00+00:00,169.38
2024-07-09 14:30:00+00:00,169.38
2024-07-09 14:45:00+00:00,59.9
2024-07-09 15:00:00+00:00,169.38
2024-07-09 15:15:00+00:00,111.97
2024-07-09 15:30:00+00:00,111.97
2024-07-09 15:45:00+00:00,93.8
2024-07-09 16:00:00+00:00,1000.0
2024-07-09 16:15:00+00:00,39.9
2024-07-09 16:30:00+00:00,37.34
2024-07-09 16:45:00+00:00,37.34
2024-07-09 17:00:00+00:00,37.34
2024-07-09 17:15:00+00:00,37.34
2024-07-09 17:30:00+00:00,37.34
2024-07-09 17:45:00+00:00,37.34
2024-07-09 18:00:00+00:00,10.0
2024-07-09 18:15:00+00:00,37.34
2024-07-09 18:45:00+00:00,37.34
2024-07-09 19:00:00+00:00,37.34
2024-07-09 19:15:00+00:00,10.0
2024-07-09 19:30:00+00:00,10.0
2024-07-09 19:45:00+00:00,37.34
2024-07-09 20:00:00+00:00,37.34
2024-07-09 20:15:00+00:00,89.04
2024-07-09 20:30:00+00:00,69.04
2024-07-09 20:45:00+00:00,69.04
2024-07-09 21:00:00+00:00,69.04
2024-07-09 21:15:00+00:00,78.17
2024-07-09 21:30:00+00:00,77.64
2024-07-09 21:45:00+00:00,77.64
2024-07-09 22:00:00+00:00,78.17
2024-07-09 22:15:00+00:00,1000.0
2024-07-09 22:30:00+00:00,1000.0
2024-07-09 22:45:00+00:00,134.83
2024-07-09 23:00:00+00:00,143.87
2024-07-09 23:15:00+00:00,195.29
2024-07-09 23:30:00+00:00,195.29
2024-07-09 23:45:00+00:00,195.29
2024-07-10 00:00:00+00:00,195.29
2024-07-10 00:15:00+00:00,211.34
2024-07-10 00:30:00+00:00,201.8
2024-07-10 00:45:00+00:00,201.8
2024-07-10 01:00:00+00:00,201.8
2024-07-10 01:15:00+00:00,213.83
2024-07-10 01:30:00+00:00,182.09
2024-07-10 01:45:00+00:00,182.09
2024-07-10 02:00:00+00:00,182.09
2024-07-10 02:15:00+00:00,215.38
2024-07-10 02:30:00+00:00,215.38
2024-07-10 02:45:00+00:00,215.38
2024-07-10 03:00:00+00:00,215.38
2024-07-10 03:15:00+00:00,216.5
2024-07-10 03:30:00+00:00,216.5
2024-07-10 03:45:00+00:00,216.5
2024-07-10 04:00:00+00:00,1000.0
2024-07-10 04:15:00+00:00,1000.0
2024-07-10 04:30:00+00:00,1000.0
2024-07-10 04:45:00+00:00,1000.0
2024-07-10 05:00:00+00:00,1000.0
2024-07-10 05:15:00+00:00,1000.0
2024-07-10 05:30:00+00:00,1000.0
2024-07-10 05:45:00+00:00,1000.0
2024-07-10 06:00:00+00:00,1000.0
2024-07-10 06:15:00+00:00,217.29
2024-07-10 06:30:00+00:00,216.96
2024-07-10 06:45:00+00:00,216.96
2024-07-10 07:00:00+00:00,217.29
2024-07-10 07:15:00+00:00,324.78
2024-07-10 07:30:00+00:00,1000.0
2024-07-10 07:45:00+00:00,1000.0
2024-07-10 08:00:00+00:00,1000.0
2024-07-10 08:15:00+00:00,1000.0
2024-07-10 08:30:00+00:00,1000.0
2024-07-10 08:45:00+00:00,1000.0
2024-07-10 09:00:00+00:00,1000.0
2024-07-10 09:15:00+00:00,1000.0
2024-07-10 09:30:00+00:00,1000.0
2024-07-10 09:45:00+00:00,1000.0
2024-07-10 10:00:00+00:00,1000.0
2024-07-10 10:15:00+00:00,1000.0
2024-07-10 10:30:00+00:00,1000.0
2024-07-10 10:45:00+00:00,1000.0
2024-07-10 11:00:00+00:00,1000.0
2024-07-10 11:15:00+00:00,1000.0
2024-07-10 11:30:00+00:00,1000.0
2024-07-10 11:45:00+00:00,1000.0
2024-07-10 12:00:00+00:00,1000.0
2024-07-10 12:15:00+00:00,1000.0
2024-07-10 12:30:00+00:00,1000.0
2024-07-10 12:45:00+00:00,1000.0
2024-07-10 13:00:00+00:00,1000.0
2024-07-10 13:15:00+00:00,1000.0
2024-07-10 13:30:00+00:00,1000.0
2024-07-10 13:45:00+00:00,1000.0
2024-07-10 14:00:00+00:00,1000.0
2024-07-10 14:15:00+00:00,1000.0
2024-07-10 14:30:00+00:00,1000.0
2024-07-10 14:45:00+00:00,1000.0
2024-07-10 15:00:00+00:00,1000.0
2024-07-10 15:15:00+00:00,1000.0
2024-07-10 15:30:00+00:00,101.75
2024-07-10 15:45:00+00:00,81.85
2024-07-10 16:00:00+00:00,1000.0
2024-07-10 16:15:00+00:00,1000.0
2024-07-10 16:30:00+00:00,40.91
2024-07-10 16:45:00+00:00,40.91
2024-07-10 17:00:00+00:00,40.91
2024-07-10 17:15:00+00:00,92.27
2024-07-10 17:30:00+00:00,38.78
2024-07-10 17:45:00+00:00,38.78
2024-07-10 18:00:00+00:00,38.78
2024-07-10 18:15:00+00:00,30.26
2024-07-10 18:30:00+00:00,30.26
2024-07-10 18:45:00+00:00,30.26
2024-07-10 19:00:00+00:00,30.36
2024-07-10 19:15:00+00:00,30.26
2024-07-10 19:30:00+00:00,30.26
2024-07-10 19:45:00+00:00,30.26
2024-07-10 20:00:00+00:00,71.54
2024-07-10 20:15:00+00:00,91.89
2024-07-10 20:30:00+00:00,91.89
2024-07-10 20:45:00+00:00,91.89
2024-07-10 21:00:00+00:00,91.89
2024-07-10 21:15:00+00:00,95.02
2024-07-10 21:30:00+00:00,54.31
2024-07-10 21:45:00+00:00,54.31
2024-07-10 22:00:00+00:00,54.31
2024-07-10 22:15:00+00:00,69.41
2024-07-10 22:30:00+00:00,69.41
2024-07-10 22:45:00+00:00,70.41
2024-07-10 23:00:00+00:00,70.41
2024-07-10 23:15:00+00:00,69.91
2024-07-10 23:30:00+00:00,68.91
2024-07-10 23:45:00+00:00,68.91
2024-07-11 00:00:00+00:00,69.91
2024-07-11 00:15:00+00:00,66.73
2024-07-11 00:30:00+00:00,66.73
2024-07-11 00:45:00+00:00,66.73
2024-07-11 01:00:00+00:00,66.73
2024-07-11 01:15:00+00:00,63.16
2024-07-11 01:30:00+00:00,38.58
2024-07-11 01:45:00+00:00,38.58
2024-07-11 02:00:00+00:00,38.58
2024-07-11 02:15:00+00:00,38.58
2024-07-11 02:30:00+00:00,38.58
2024-07-11 02:45:00+00:00,38.58
2024-07-11 03:00:00+00:00,54.56
2024-07-11 03:15:00+00:00,54.7
2024-07-11 03:30:00+00:00,54.7
2024-07-11 03:45:00+00:00,54.7
2024-07-11 04:00:00+00:00,54.7
2024-07-11 04:15:00+00:00,66.16
2024-07-11 04:30:00+00:00,66.16
2024-07-11 04:45:00+00:00,66.16
2024-07-11 05:00:00+00:00,66.16
2024-07-11 05:15:00+00:00,60.91
2024-07-11 05:30:00+00:00,60.91
2024-07-11 05:45:00+00:00,60.91
2024-07-11 06:00:00+00:00,60.91
2024-07-11 06:15:00+00:00,38.58
2024-07-11 06:30:00+00:00,38.58
2024-07-11 06:45:00+00:00,38.58
2024-07-11 07:00:00+00:00,38.58
2024-07-11 07:15:00+00:00,38.58
2024-07-11 07:30:00+00:00,38.58
2024-07-11 07:45:00+00:00,38.58
2024-07-11 08:00:00+00:00,38.58
2024-07-11 08:15:00+00:00,88.49
2024-07-11 08:30:00+00:00,88.49
2024-07-11 08:45:00+00:00,88.49
2024-07-11 09:00:00+00:00,88.49
2024-07-11 09:15:00+00:00,92.44
2024-07-11 09:30:00+00:00,92.44
2024-07-11 09:45:00+00:00,92.44
2024-07-11 10:00:00+00:00,92.44
2024-07-11 10:15:00+00:00,101.56
2024-07-11 10:30:00+00:00,101.56
2024-07-11 10:45:00+00:00,101.56
2024-07-11 11:00:00+00:00,101.56
